,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-06,2021-04-13,2021-04-20,2021-04-27,2021-05-04,2021-05-11,2021-05-18,2021-05-25,2021-06-01,2021-06-09,2021-06-16,2021-06-23,2021-06-30,2021-07-08,2021-07-15,2021-07-23,2021-07-30,2021-08-06,2021-08-13,2021-08-21,2021-08-28,2021-09-05,2021-09-12,2021-09-19,2021-09-27,2021-10-04,2021-10-12,2021-10-19,2021-10-27,2021-11-04,2021-11-11,2021-11-18,2021-11-26,2021-12-03,2021-12-10
Criptonaut,0.0017124964277693167,0.0017349640217276848,0.00173575648613962,0.0017230950944139086,0.0017020747364075639,0.0016843973428695427,0.001668500591434622,0.0016606811026340046,0.0016689010711143511,0.001657986389981731,0.0015950846447636252,0.0015547688770717134,0.0015234897533654024,0.0015180917164129867,0.0015281840312702237,0.0015141202138607662,0.0015019247700313483,0.0015020024356715055,0.0014741329652376521,0.0013738749021733412,0.0011380837058327046,0.0009746814770946862,0.0009962323171943928,0.0009857492944825201,0.0009595718439943128,0.0009757525011857626,0.001004647414991381,0.0010123955046317762,0.000977822686880681,0.0009620699648611177,0.0009796544523126807,0.0009592768755617989,0.0009361017104374814,0.000916567613630248,0.0009226192526744265,0.0009025032065006724,0.0008681557901117708,0.0008938553585147992,0.0008896886263762307
Genesis,0.0008841237057223946,0.000895723223307966,0.000896132355006679,0.0008895955608910145,0.0008787432189445914,0.0008696167749830664,0.0008614096368193405,0.0008573726091776174,0.0008616163955446534,0.0008559813891450661,0.0008235066212116354,0.0008026924896591126,0.0007865437758197526,0.0007837568897529519,0.0007889673267887362,0.0007817064915758713,0.0007754102559653602,0.0007754503530029187,0.0007610619670904324,0.0007093009655446187,0.0005875672305686283,0.0005032063048157274,0.0005143325228337133,0.0005089203720479359,0.0004954055382902119,0.0005037592506630679,0.0005186770501142641,0.0005226772159622352,0.0005048280413585959,0.0004966952623692157,0.0005057737409907191,0.0004952532526682412,0.0004832884318731813,0.0004732034134304582,0.00047632773967760993,0.00046594227375825105,0.0004482094688499792,0.00046147758274703917,0.00045932639188943104
carlos-garcia,0.0010889244634952025,0.0011032109240684445,0.001103714828117885,0.0010956638336933407,0.0010822976265040202,0.0010710571088817689,0.001060948847488117,0.0010559766720669333,0.0010612035003523905,0.0010542631861398572,0.0010142658769169942,0.0009886303047824017,0.0009687408600815672,0.0009653084123421033,0.0009717258088184607,0.0009627830544985369,0.0009550283421886648,0.0009550777274102447,0.0009373563776614399,0.0008736053205713053,0.0007236728606790699,0.0006197703465615714,0.0006334738712013351,0.0006268080354674741,0.0006101625898091294,0.0006204513782500783,0.0006388247762924372,0.0006437515511562949,0.0006217677464541924,0.0006117510689910541,0.000622932510454832,0.0006099750283421886,0.000595238644756103,0.0005828175059199844,0.0005866655593772591,0.0005738743766149496,0.0005520338977927834,0.0005683754727482294,0.0005657259743405573
Mayerling,0.0031809872258303272,0.003222721111062314,0.0032241931253278117,0.0032006744045365606,0.0031616287813070504,0.0031287927635971226,0.0030992643147042098,0.0030847394995957263,0.003100008211581754,0.003079734031330119,0.002962893117225636,0.0028880059875662977,0.0028299045566193455,0.0028198776238259372,0.0028386242466622524,0.0028125004995989264,0.002789847283857483,0.002789991548922928,0.0027382235989271307,0.0025519927766477018,0.002114007171912851,0.0018104851359779185,0.0018505161374745905,0.001831043769069132,0.0017824187709333632,0.0018124745789320908,0.0018661473050275651,0.0018805394951489716,0.001816319979216639,0.0017870590670747324,0.0018197225103667326,0.001781870862744689,0.001738822653696458,0.0017025377824381384,0.0017137787907011118,0.0016764129399610458,0.0016126121103641684,0.0016603494355192773,0.0016526096694728697
Kilgore,0.9791022980347902,0.9919479148309696,0.9924009982443155,0.9851619771672843,0.9731438027081791,0.9630369339546558,0.9539481290912829,0.9494774164346061,0.9541770992475884,0.9479367420672901,0.9119733133005106,0.8889231859226654,0.8710396672158521,0.8679533948597273,0.8737235725424234,0.8656827289403856,0.8587101088021404,0.8587545133366686,0.8428204289763629,0.7854989079787105,0.6506877057771322,0.5572641545993942,0.5695856267636827,0.5635920658656228,0.5486253765843601,0.5578765016570693,0.5743968727654926,0.5788267636833803,0.5590601091311552,0.5500536516112712,0.5601074022611432,0.5484567314033022,0.5352065680379328,0.5240381482013382,0.5274981108610853,0.515996967432861,0.4963591838015475,0.5110526488937251,0.508670362457378
Noe,0.04034485139148214,0.03875714899748033,0.03870114844636114,0.03959588252387547,0.04105650170528736,0.042300673518776484,0.0434233647072391,0.04394695605194549,0.043340124633023655,0.04404728444500024,0.04848931438381878,0.051341552945899455,0.053516746723615435,0.05392405317958164,0.05323309107783897,0.05422612162275261,0.055091969889455965,0.05508776655791218,0.05704277303695393,0.06411646310657161,0.08080821999121432,0.09235830628634333,0.09082593142487455,0.09157465112784738,0.09341451634715175,0.09225464285382942,0.09022012243501354,0.08974649198104966,0.09223562230573233,0.09334788442422544,0.092104810273656,0.09354402312945857,0.09518068813781963,0.0965591637679527,0.0961328312367593,0.09755467261301776,0.09998286962544682,0.09816432103080391,0.09792608513473237
charingane,0.0014326079938529106,0.0009154786494363514,0.0008972387523393647,0.001188661911163178,0.0016661994252849782,0.002071802268966988,0.0024375220617395576,0.002610163580367062,0.002414396336249894,0.0026493787691098322,0.004096407051399454,0.005025170157014004,0.005736203995413014,0.0058669920543064505,0.00564032671822508,0.005963824558300016,0.006245546131612528,0.006244083829030026,0.006881894287748424,0.00918667167151424,0.014621208210766774,0.01838295672554815,0.017884534189729975,0.01812782423886876,0.018727810866760335,0.018351222634666077,0.01768802526046251,0.01752839747534997,0.018335792815041656,0.018698133978398514,0.018293285379329845,0.018762108043031578,0.0192952603403177,0.019744382434972917,0.019605426604717913,0.020068510682425853,0.02085932497445354,0.020267184978511696,0.020228240044043003
Maiker-Mu-oz,0.003181560148535167,0.003223301550392878,0.003224773829780596,0.0032012508730688036,0.003162198217392294,0.003129356285637842,0.003099822518421526,0.0030852950872709874,0.00310056654928119,0.0030802887174782075,0.0029634267593368294,0.002888526141872028,0.0028304142463659284,0.002820385507637114,0.0028391355068987647,0.0028130070547276328,0.0027903497589504287,0.002790494049999232,0.002738716776157776,0.0025524524121320748,0.0021143879224852355,0.0018108112196643772,0.0018508494310830095,0.0018313735555392997,0.001782739799630086,0.0018128010209340526,0.0018664834139414722,0.0018808781962180515,0.0018166471138077172,0.001787380931528039,0.0018200502577824503,0.0017821917927585127,0.0017391358303637213,0.0017028444238931827,0.001714087456756823,0.0016767148761109906,0.001612902555445062,0.0016606484784962034,0.0016529073184524663
Kitty,1.6733429880858126,1.6952968971274602,1.6960712431322265,1.683699333491968,1.6631595717110996,1.6458863429645656,1.630353044841651,1.6227123359077509,1.6307443682062308,1.6200792334682546,1.558615634133228,1.519221620760346,1.488657643236841,1.4833830236012724,1.4932445941284063,1.4795023229818967,1.4675857080987151,1.4676615980405947,1.440429317624746,1.3424634917653246,1.1120632768212741,0.9523969737198292,0.9734550889856093,0.9632117435021352,0.9376327977536386,0.9534435105906875,0.98167778928694,0.9892487314860452,0.9554663648638142,0.940073803158423,0.9572562499647411,0.9373445732935755,0.9146992705474425,0.8956117890257722,0.9015250672065581,0.8818689416421338,0.8483068229473236,0.8734188126056356,0.869347346006206
Yessire,0.02491206881590936,0.0250894493904044,0.025095705858850306,0.024995744779690025,0.024828038322038587,0.02468812140808517,0.024562569743623253,0.024498789052655585,0.02456185279725935,0.024471153614050282,0.023974335171391133,0.023656275071487244,0.023406843701178206,0.023366051245343716,0.02344729864298443,0.023336208449583475,0.023240211300626555,0.023240915188543418,0.023019868540587858,0.0222275467023305,0.020368052179929826,0.01907821480719658,0.019247690057812506,0.01916548645526347,0.018958110808539257,0.019084695250284237,0.019313340024329557,0.019379728027526112,0.019110024603919026,0.01898559232146756,0.019124389731354174,0.01896345356663401,0.018780413409965172,0.01862605658882264,0.018673926797446068,0.018515133764362937,0.0182440325391766,0.01844675611492049,0.018376252745641364
Arnaldo,0.00016940307806608993,0.00010825355001769438,0.00010609671805452187,0.0001405569335051735,0.00019702480547808916,0.00024498654413019553,0.00028823219044181783,0.00030864671052197474,0.0002854976188791363,0.0003132838294745931,0.0004843920782909941,0.0005942164891280312,0.0006782948422789114,0.0006937602730498584,0.0006669575427929928,0.0007052105262271006,0.0007385235482690962,0.0007383506338643164,0.0008137704663608919,0.0010863058596731856,0.0017289291184866768,0.002173748482924717,0.002114810998206358,0.002143579568089957,0.0022145268069713856,0.0021699959890826336,0.002091574203753012,0.0020726985320696435,0.002168171443254607,0.0022110175732818573,0.0021631450225720653,0.0022185823806204607,0.002281626591336731,0.002334734395836316,0.0023183031421636917,0.002373061923703184,0.0024665741586083175,0.0023965547685246336,0.002391949606608473
Yudimar,0.009632943432353757,0.009631275969087102,0.009631217155255079,0.009632156837788352,0.009632216095708664,0.009633224124425544,0.009634363163177739,0.009633190422125442,0.009631010369772592,0.009627940816552657,0.00963242736525368,0.009635617319228441,0.009635810421768533,0.009637774422230171,0.009638369689816148,0.009639364594347706,0.00964051412025668,0.009640586081371274,0.009641781841240751,0.009648546445297218,0.009667815740299653,0.009680127377817134,0.009677955992575807,0.009679213231914601,0.009680551222093,0.009678355611601071,0.009676657344728933,0.009680552129445642,0.009685900117798298,0.009687013282849662,0.009685681432655887,0.009687145654208501,0.0096888027955539,0.009690135971648427,0.009689766354851215,0.009691278301394768,0.009693887393970084,0.00969183160699402,0.009659921027618885
Gerson-Rodr-guez,0.00027321189882866323,0.00017459044010840978,0.00017111191915802427,0.00022668907280126705,0.0003177599948922771,0.0003951122947315625,0.00046485851941504533,0.0004977828904385728,0.0004604482247636601,0.0005052615979603157,0.000781223582229208,0.0009583474938196458,0.0010939483741399965,0.0011188908944021441,0.0010756636702520977,0.001137357769079609,0.0011910847385757828,0.001190805863637948,0.0013124423526614246,0.0017519852060434568,0.0027884027421132595,0.0035058037750889596,0.00341074988176002,0.003457147595982289,0.003571570722602714,0.003499751783710512,0.003373273769709604,0.0033428312407948256,0.0034968091711212617,0.0035659110592087843,0.003488702600953433,0.003578111518615115,0.0036797887060463063,0.0037654405387969035,0.0037389403472579885,0.003827254862275903,0.003978070629933774,0.003865143930265868,0.003857716762791161
walmich-discord,0.0006705041438396534,0.0004284718713546609,0.00041993504436555075,0.0005563299524217951,0.000779832043315774,0.000969666519047352,0.001140834513076683,0.0012216359982946958,0.0011300109696952064,0.0012399899001759532,0.0019172431778984732,0.002351932579068937,0.002684718056395891,0.0027459308486105618,0.0026398445725605265,0.002791251407664151,0.002923105678424601,0.002922421276309492,0.003220935983326312,0.0042996419469072756,0.006843170452298933,0.008603783249425725,0.00837050633272337,0.00848437348047241,0.008765185483459871,0.008588930729037235,0.008278534172899683,0.008203823511051391,0.008581709103832528,0.008751295796463672,0.008561814330167254,0.008781237605820308,0.009030769107921279,0.009240971917655974,0.009175936359850602,0.00939267380259952,0.009762798960414763,0.009485659419999098,0.009467432005343541
SurFlowCrypto-ypvqy-wam,0.041825732542597915,0.04237447738115064,0.04239383240227983,0.04208459264250614,0.04157119485803996,0.04113944509075161,0.040751185434829744,0.040560203519836496,0.040760966684998484,0.04049438829894289,0.038958086366107834,0.03797342065271544,0.03720946445339586,0.0370776236821302,0.037324116728836475,0.03698062435363653,0.036682764829040655,0.03668466172192772,0.036003982336226134,0.03355529580878676,0.02779637021097456,0.023805460913158844,0.02433181510547255,0.024075779474054683,0.02343642570664679,0.02383161943031172,0.02453734407713593,0.024726582150722667,0.023882181306987837,0.023497439401939674,0.023926920046174232,0.023429221445915627,0.02286319500498292,0.022386097420852593,0.022533901662661057,0.022042590642424975,0.0212036949646788,0.021831377018232293,0.02172960943426634
Erick-Hern-ndez,0.0038157842666950337,0.0037621440071794877,0.003760252037937396,0.0037904804789201563,0.0038394500966221173,0.0038814078557611524,0.003919327546290533,0.00393657643678267,0.0039156801920472595,0.0039385965071979355,0.004088624060105558,0.004185036186404292,0.004257989887738833,0.00427214355178498,0.004249137336941341,0.004282674428646879,0.004311988392248508,0.004311865916071409,0.004377696191635165,0.004616509697777989,0.005180882649471645,0.005571146750841609,0.00551923198668003,0.005544647788413165,0.005606655336582899,0.0055672192221288795,0.0054985954246657654,0.005483717184266845,0.005568511194170701,0.005606074724421654,0.00556407093911173,0.005612682409612125,0.005667961072074234,0.005714503344939339,0.0057001197539492685,0.005748161203200011,0.0058302124988571105,0.005768735830892164,0.0057525900902175246
yelimar-labrador,0.003840615669732586,0.003766560683260185,0.003763948657183229,0.0038056816168720482,0.0038735078720791532,0.003931478611816575,0.003983835963455976,0.00400790592526282,0.003979286475615631,0.0040114918077655964,0.004218644320153916,0.004351720605684335,0.0044527507239394745,0.004472062429628321,0.004440103772718122,0.004486411754870996,0.004526846452997074,0.00452666599683223,0.004617677966767349,0.00494747942025194,0.005726385942935217,0.006265152076710034,0.006193562933782061,0.006228581544684885,0.006314276744524275,0.0062599772810904685,0.006165170975376246,0.006143976576704377,0.00626063510799393,0.006312502970478912,0.006254517054852458,0.006321636404804632,0.006397962536938147,0.006462235191912916,0.006442365779984585,0.006508688348183794,0.0066219584428681075,0.006537106333284232,0.006519527888737326
Mr-Pandax-discord,0.0008901894870101813,0.0005688572678690443,0.0005575234174999585,0.000738607031000228,0.0010353378021171233,0.0012873700320756491,0.0015146198562526803,0.0016218953046398938,0.0015002500650755305,0.0016462627163112808,0.0025454126371743345,0.003122524558990042,0.003564344547826626,0.0036456132239424737,0.0035047686243625123,0.003705782703259782,0.0038808379758136467,0.0038799293347957574,0.00427625000834531,0.0057083853906205895,0.00908528075541918,0.011422744314887745,0.011113036074128165,0.011264210886056355,0.01163702870557678,0.011403025484471984,0.010990929968558376,0.010891740953313713,0.011393437751278353,0.011618588173246774,0.011367024613453647,0.011658340177997566,0.011989628689618255,0.01226870277601283,0.012182358835603074,0.012470108575480443,0.012961502293762826,0.012593560189930197,0.01256936070801673
Yuviry,0.0017450104449053744,0.0011151130052386965,0.0010928956149373625,0.0014478681253637456,0.002029540120460994,0.0025235909715978044,0.002969061652366801,0.003179350338819749,0.0029408930028139353,0.003227117009289756,0.0049896923107703986,0.006120986654438945,0.00698707247834286,0.007146380907318009,0.006870287669909626,0.007264329244616245,0.007607484587944578,0.007605703407544198,0.00838259835515662,0.011189968288250798,0.017809590030490815,0.02239164630657408,0.02178453498602379,0.022080878213696933,0.022811701255985396,0.022352992103689264,0.021545174228886962,0.021350737122914,0.022334197571951934,0.02277555286062122,0.02228242072886469,0.022853477464886144,0.023502891911463007,0.024049952063000594,0.02388069475310429,0.024444761515217236,0.02540802516130188,0.024686759831080055,0.024639322348031217
Dalas-Katski,4.301376424624149e-05,2.748706063925952e-05,2.693941143098205e-05,3.568933262598379e-05,5.002729956411902e-05,6.220544262251554e-05,7.318610517221692e-05,7.836963172883273e-05,7.249175995810124e-05,7.954705981152606e-05,0.00012299379029126695,0.0001508797140309979,0.00017222836071398957,0.0001761552456368748,0.0001693496649261474,0.00017906262191567842,0.00018752125497478503,0.00018747734963654164,0.0002066274792064015,0.0002758279523649722,0.00043899880893565985,0.000551944544588918,0.0005369795091132761,0.0005442842434593185,0.0005622987201855146,0.0005509917349510914,0.000531079368396443,0.0005262865765472825,0.0005505284577485805,0.0005614076776358185,0.0005492521806188525,0.0005633284859419344,0.0005793362754567274,0.0005928210751927123,0.0005886489545924672,0.0006025529600358171,0.000626296998646375,0.0006085181154518785,0.0006073488016989121
JuanSaez,0.020815091832692423,0.021088181471841192,0.021097813736902355,0.020943916755147087,0.020688418013565437,0.020473552415080157,0.020280330207083863,0.020185285700812055,0.020285197966908357,0.020152531944126643,0.01938797233283625,0.01889794129206746,0.01851774906402229,0.01845213687759154,0.018574807183439398,0.018403863965019144,0.01825563049770591,0.01825657450985443,0.017917826015549657,0.016699206954037305,0.013833206578454682,0.011847081327800065,0.012109027985599164,0.01198160869473614,0.011663426404237839,0.011860099436596837,0.01221131201409992,0.012305488676180806,0.011885262178341403,0.011693790622468322,0.01190752696387015,0.01165984111500105,0.011378151073212852,0.011140717574188913,0.011214274178687622,0.010969767187824704,0.010552280403760581,0.010864654121857269,0.010814008228119837
coro,0.0006716199679472508,0.00042918491578231645,0.00042063388217353903,0.0005572557727592144,0.0007811298062033016,0.0009712801962903992,0.001142733040720644,0.0012236689922890355,0.0011318914852646025,0.0012420534379430283,0.0019204337713909678,0.002355846563934325,0.002689185848514629,0.0027505005084207585,0.002644237688160834,0.002795896487996095,0.00292797018495302,0.0029272846438853986,0.003226296126216171,0.004306797225785824,0.006854558561728572,0.008618101294816577,0.00838443616872015,0.008498492809270524,0.008779772127494609,0.008603224057503574,0.008292310952790692,0.008217475960677852,0.008595990414381345,0.008765859325879746,0.0085760625326909,0.008795850963105475,0.00904579772478121,0.009256350344975307,0.009191206557796682,0.009408304685659721,0.009779045789815807,0.009501445045717502,0.009483187297783802
Ysabel,9.860545517040088e-05,6.301178641595916e-05,6.175634643291633e-05,8.181480858468385e-05,0.00011468339799851364,0.00014260077190071454,0.0001677730219411302,0.00017965582281800581,0.0001661812936401306,0.00018235497817115618,0.00028195297220151843,0.00034587911889870105,0.0003948191049784452,0.0004038211600649567,0.0003882199357722279,0.00041048607689673816,0.00042987678537176983,0.0004297761360578171,0.00047367620562620397,0.0006323124996911718,0.0010063680343472144,0.0012652866821058427,0.0012309805905424708,0.001247726082775304,0.0012890227632302905,0.0012631024457416228,0.0012174550116691085,0.0012064679374126453,0.0012620404215216046,0.0012869801227469797,0.0012591146629997519,0.0012913834150567473,0.0013280799329978864,0.001358992707993269,0.0013494284706375738,0.001381302239638227,0.0014357334612670619,0.0013949768592691817,0.001445683080503506
--Musashi13,0.0019227649279193644,0.001228703348681672,0.0012042227967250807,0.0015953543772929844,0.002236278054850984,0.002780655111130485,0.0032715034059929474,0.003503213028265086,0.0032404653731919236,0.00355584542308619,0.005497964441570148,0.006744497431392677,0.0076988065884710435,0.007874342878726293,0.007570125562850375,0.00800430595540905,0.00838241661996477,0.008380454000649715,0.009236486904239538,0.01232982795718752,0.01962375365214906,0.02467255844935098,0.02400360408411782,0.02433013414384319,0.025135402054032568,0.024629966758372517,0.023739860981440937,0.023525617651756325,0.024609257732494356,0.0250955714232133,0.024552206671134127,0.025181433772370018,0.025897000447175716,0.02649978656568274,0.026313287957486595,0.026934813055151337,0.02799619899724621,0.027201462389953347,0.0271491927150403
jasonschiprett-discord,1.0120174398140798,1.0252948963668784,1.025763211390668,1.0182808312636458,1.005858633734588,0.9954119955630636,0.9860176462215675,0.981396638604656,0.9862543138219227,0.9798041703488588,0.9426317347611334,0.9188067157175294,0.9003219947104776,0.8971319690566889,0.9030961266911213,0.8947849686309135,0.8875779452225666,0.8876238425342566,0.8711540913218813,0.8119055541233381,0.6725623128868115,0.5759980792301209,0.5887337706277124,0.5825387201538254,0.5670688855928016,0.5766310119715002,0.593706759528709,0.5982855730749285,0.5778544095756868,0.5685451759038203,0.5789369102646063,0.5668945709530404,0.5531989679164077,0.5416550917836631,0.5452313703398443,0.5333435852222647,0.5130456249845299,0.5282330501947757,0.5257706768298526
